id,name,category,price,stock
5321,toys-5321,toys,89.77,173
5322,food-5322,food,91.14,180
5323,electronics-5323,electronics,92.51,187
5324,clothing-5324,clothing,93.88,194
5325,books-5325,books,95.25,201
5326,home-5326,home,96.62,208
5327,toys-5327,toys,97.99,215
5328,food-5328,food,99.36,222
5329,electronics-5329,electronics,0.73,229
5330,clothing-5330,clothing,2.10,236
5331,books-5331,books,3.47,243
5332,home-5332,home,4.84,250
5333,toys-5333,toys,6.21,257
5334,food-5334,food,7.58,264
5335,electronics-5335,electronics,8.95,271
5336,clothing-5336,clothing,10.32,278
5337,books-5337,books,11.69,285
5338,home-5338,home,13.06,292
5339,toys-5339,toys,14.43,299
5340,food-5340,food,15.80,306
5341,electronics-5341,electronics,17.17,313
5342,clothing-5342,clothing,18.54,320
5343,books-5343,books,19.91,327
5344,home-5344,home,21.28,334
5345,toys-5345,toys,22.65,341
5346,food-5346,food,24.02,348
5347,electronics-5347,electronics,25.39,355
5348,clothing-5348,clothing,26.76,362
5349,books-5349,books,28.13,369
5350,home-5350,home,29.50,376
5351,toys-5351,toys,30.87,383
5352,food-5352,food,32.24,390
5353,electronics-5353,electronics,33.61,397
5354,clothing-5354,clothing,34.98,404
5355,books-5355,books,36.35,411
5356,home-5356,home,37.72,418
5357,toys-5357,toys,39.09,425
5358,food-5358,food,40.46,432
5359,electronics-5359,electronics,41.83,439
5360,clothing-5360,clothing,43.20,446
5361,books-5361,books,44.57,453
5362,home-5362,home,45.94,460
5363,toys-5363,toys,47.31,467
5364,food-5364,food,48.68,474
5365,electronics-5365,electronics,50.05,481
5366,clothing-5366,clothing,51.42,488
5367,books-5367,books,52.79,495
5368,home-5368,home,54.16,1
5369,toys-5369,toys,55.53,8
5370,food-5370,food,56.90,15
5371,electronics-5371,electronics,58.27,22
5372,clothing-5372,clothing,59.64,29
5373,books-5373,books,61.01,36
5374,home-5374,home,62.38,43
5375,toys-5375,toys,63.75,50
5376,food-5376,food,65.12,57
5377,electronics-5377,electronics,66.49,64
5378,clothing-5378,clothing,67.86,71
5379,books-5379,books,69.23,78
5380,home-5380,home,70.60,85
5381,toys-5381,toys,71.97,92
5382,food-5382,food,73.34,99
5383,electronics-5383,electronics,74.71,106
5384,clothing-5384,clothing,76.08,113
5385,books-5385,books,77.45,120
5386,home-5386,home,78.82,127
5387,toys-5387,toys,80.19,134
5388,food-5388,food,81.56,141
5389,electronics-5389,electronics,82.93,148
5390,clothing-5390,clothing,84.30,155
5391,books-5391,books,85.67,162
5392,home-5392,home,87.04,169
5393,toys-5393,toys,88.41,176
5394,food-5394,food,89.78,183
5395,electronics-5395,electronics,91.15,190
5396,clothing-5396,clothing,92.52,197
5397,books-5397,books,93.89,204
5398,home-5398,home,95.26,211
5399,toys-5399,toys,96.63,218
5400,food-5400,food,98.00,225
5401,electronics-5401,electronics,99.37,232
5402,clothing-5402,clothing,0.74,239
5403,books-5403,books,2.11,246
5404,home-5404,home,3.48,253
5405,toys-5405,toys,4.85,260
5406,food-5406,food,6.22,267
5407,electronics-5407,electronics,7.59,274
5408,clothing-5408,clothing,8.96,281
5409,books-5409,books,10.33,288
5410,home-5410,home,11.70,295
5411,toys-5411,toys,13.07,302
5412,food-5412,food,14.44,309
5413,electronics-5413,electronics,15.81,316
5414,clothing-5414,clothing,17.18,323
5415,books-5415,books,18.55,330
5416,home-5416,home,19.92,337
5417,toys-5417,toys,21.29,344
5418,food-5418,food,22.66,351
5419,electronics-5419,electronics,24.03,358
5420,clothing-5420,clothing,25.40,365
5421,books-5421,books,26.77,372
5422,home-5422,home,28.14,379
5423,toys-5423,toys,29.51,386
5424,food-5424,food,30.88,393
5425,electronics-5425,electronics,32.25,400
5426,clothing-5426,clothing,33.62,407
5427,books-5427,books,34.99,414
5428,home-5428,home,36.36,421
5429,toys-5429,toys,37.73,428
5430,food-5430,food,39.10,435
5431,electronics-5431,electronics,40.47,442
5432,clothing-5432,clothing,41.84,449
5433,books-5433,books,43.21,456
5434,home-5434,home,44.58,463
5435,toys-5435,toys,45.95,470
5436,food-5436,food,47.32,477
5437,electronics-5437,electronics,48.69,484
5438,clothing-5438,clothing,50.06,491
5439,books-5439,books,51.43,498
5440,home-5440,home,52.80,4
5441,toys-5441,toys,54.17,11
5442,food-5442,food,55.54,18
5443,electronics-5443,electronics,56.91,25
5444,clothing-5444,clothing,58.28,32
5445,books-5445,books,59.65,39
5446,home-5446,home,61.02,46
5447,toys-5447,toys,62.39,53
5448,food-5448,food,63.76,60
5449,electronics-5449,electronics,65.13,67
5450,clothing-5450,clothing,66.50,74
5451,books-5451,books,67.87,81
5452,home-5452,home,69.24,88
5453,toys-5453,toys,70.61,95
5454,food-5454,food,71.98,102
5455,electronics-5455,electronics,73.35,109
5456,clothing-5456,clothing,74.72,116
5457,books-5457,books,76.09,123
5458,home-5458,home,77.46,130
5459,toys-5459,toys,78.83,137
5460,food-5460,food,80.20,144
5461,electronics-5461,electronics,81.57,151
5462,clothing-5462,clothing,82.94,158
5463,books-5463,books,84.31,165
5464,home-5464,home,85.68,172
5465,toys-5465,toys,87.05,179
5466,food-5466,food,88.42,186
5467,electronics-5467,electronics,89.79,193
5468,clothing-5468,clothing,91.16,200
5469,books-5469,books,92.53,207
5470,home-5470,home,93.90,214
5471,toys-5471,toys,95.27,221
5472,food-5472,food,96.64,228
5473,electronics-5473,electronics,98.01,235
5474,clothing-5474,clothing,99.38,242
5475,books-5475,books,0.75,249
5476,home-5476,home,2.12,256
5477,toys-5477,toys,3.49,263
5478,food-5478,food,4.86,270
5479,electronics-5479,electronics,6.23,277
5480,clothing-5480,clothing,7.60,284
5481,books-5481,books,8.97,291
5482,home-5482,home,10.34,298
5483,toys-5483,toys,11.71,305
5484,food-5484,food,13.08,312
5485,electronics-5485,electronics,14.45,319
5486,clothing-5486,clothing,15.82,326
5487,books-5487,books,17.19,333
5488,home-5488,home,18.56,340
5489,toys-5489,toys,19.93,347
5490,food-5490,food,21.30,354
5491,electronics-5491,electronics,22.67,361
5492,clothing-5492,clothing,24.04,368
5493,books-5493,books,25.41,375
5494,home-5494,home,26.78,382
5495,toys-5495,toys,28.15,389
5496,food-5496,food,29.52,396
5497,electronics-5497,electronics,30.89,403
5498,clothing-5498,clothing,32.26,410
5499,books-5499,books,33.63,417
5500,home-5500,home,35.00,424
5501,toys-5501,toys,36.37,431
5502,food-5502,food,37.74,438
5503,electronics-5503,electronics,39.11,445
5504,clothing-5504,clothing,40.48,452
5505,books-5505,books,41.85,459
5506,home-5506,home,43.22,466
5507,toys-5507,toys,44.59,473
5508,food-5508,food,45.96,480
5509,electronics-5509,electronics,47.33,487
5510,clothing-5510,clothing,48.70,494
5511,books-5511,books,50.07,0
5512,home-5512,home,51.44,7
5513,toys-5513,toys,52.81,14
5514,food-5514,food,54.18,21
5515,electronics-5515,electronics,55.55,28
5516,clothing-5516,clothing,56.92,35
5517,books-5517,books,58.29,42
5518,home-5518,home,59.66,49
5519,toys-5519,toys,61.03,56
5520,food-5520,food,62.40,63
5521,electronics-5521,electronics,63.77,70
5522,clothing-5522,clothing,65.14,77
5523,books-5523,books,66.51,84
5524,home-5524,home,67.88,91
5525,toys-5525,toys,69.25,98
5526,food-5526,food,70.62,105
5527,electronics-5527,electronics,71.99,112
5528,clothing-5528,clothing,73.36,119
5529,books-5529,books,74.73,126
5530,home-5530,home,76.10,133
5531,toys-5531,toys,77.47,140
5532,food-5532,food,78.84,147
5533,electronics-5533,electronics,80.21,154
5534,clothing-5534,clothing,81.58,161
5535,books-5535,books,82.95,168
5536,home-5536,home,84.32,175
5537,toys-5537,toys,85.69,182
5538,food-5538,food,87.06,189
5539,electronics-5539,electronics,88.43,196
5540,clothing-5540,clothing,89.80,203
5541,books-5541,books,91.17,210
5542,home-5542,home,92.54,217
5543,toys-5543,toys,93.91,224
5544,food-5544,food,95.28,231
5545,electronics-5545,electronics,96.65,238
5546,clothing-5546,clothing,98.02,245
5547,books-5547,books,99.39,252
5548,home-5548,home,0.76,259
5549,toys-5549,toys,2.13,266
5550,food-5550,food,3.50,273
5551,electronics-5551,electronics,4.87,280
5552,clothing-5552,clothing,6.24,287
5553,books-5553,books,7.61,294
5554,home-5554,home,8.98,301
5555,toys-5555,toys,10.35,308
5556,food-5556,food,11.72,315
5557,electronics-5557,electronics,13.09,322
5558,clothing-5558,clothing,14.46,329
5559,books-5559,books,15.83,336
5560,home-5560,home,17.20,343
5561,toys-5561,toys,18.57,350
5562,food-5562,food,19.94,357
5563,electronics-5563,electronics,21.31,364
5564,clothing-5564,clothing,22.68,371
5565,books-5565,books,24.05,378
5566,home-5566,home,25.42,385
5567,toys-5567,toys,26.79,392
5568,food-5568,food,28.16,399
5569,electronics-5569,electronics,29.53,406
5570,clothing-5570,clothing,30.90,413
5571,books-5571,books,32.27,420
5572,home-5572,home,33.64,427
5573,toys-5573,toys,35.01,434
5574,food-5574,food,36.38,441
5575,electronics-5575,electronics,37.75,448
5576,clothing-5576,clothing,39.12,455
5577,books-5577,books,40.49,462
5578,home-5578,home,41.86,469
5579,toys-5579,toys,43.23,476
5580,food-5580,food,44.60,483
5581,electronics-5581,electronics,45.97,490
5582,clothing-5582,clothing,47.34,497
5583,books-5583,books,48.71,3
5584,home-5584,home,50.08,10
5585,toys-5585,toys,51.45,17
5586,food-5586,food,52.82,24
5587,electronics-5587,electronics,54.19,31
5588,clothing-5588,clothing,55.56,38
5589,books-5589,books,56.93,45
5590,home-5590,home,58.30,52
5591,toys-5591,toys,59.67,59
5592,food-5592,food,61.04,66
5593,electronics-5593,electronics,62.41,73
5594,clothing-5594,clothing,63.78,80
5595,books-5595,books,65.15,87
5596,home-5596,home,66.52,94
5597,toys-5597,toys,67.89,101
5598,food-5598,food,69.26,108
5599,electronics-5599,electronics,70.63,115
5600,clothing-5600,clothing,72.00,122
5601,books-5601,books,73.37,129
5602,home-5602,home,74.74,136
5603,toys-5603,toys,76.11,143
5604,food-5604,food,77.48,150
5605,electronics-5605,electronics,78.85,157
5606,clothing-5606,clothing,80.22,164
5607,books-5607,books,81.59,171
5608,home-5608,home,82.96,178
5609,toys-5609,toys,84.33,185
5610,food-5610,food,85.70,192
5611,electronics-5611,electronics,87.07,199
5612,clothing-5612,clothing,88.44,206
5613,books-5613,books,89.81,213
5614,home-5614,home,91.18,220
5615,toys-5615,toys,92.55,227
5616,food-5616,food,93.92,234
5617,electronics-5617,electronics,95.29,241
5618,clothing-5618,clothing,96.66,248
5619,books-5619,books,98.03,255
5620,home-5620,home,99.40,262
5621,toys-5621,toys,0.77,269
5622,food-5622,food,2.14,276
5623,electronics-5623,electronics,3.51,283
5624,clothing-5624,clothing,4.88,290
5625,books-5625,books,6.25,297
5626,home-5626,home,7.62,304
5627,toys-5627,toys,8.99,311
5628,food-5628,food,10.36,318
5629,electronics-5629,electronics,11.73,325
5630,clothing-5630,clothing,13.10,332
5631,books-5631,books,14.47,339
5632,home-5632,home,15.84,346
5633,toys-5633,toys,17.21,353
5634,food-5634,food,18.58,360
5635,electronics-5635,electronics,19.95,367
5636,clothing-5636,clothing,21.32,374
5637,books-5637,books,22.69,381
5638,home-5638,home,24.06,388
5639,toys-5639,toys,25.43,395
5640,food-5640,food,26.80,402
5641,electronics-5641,electronics,28.17,409
5642,clothing-5642,clothing,29.54,416
5643,books-5643,books,30.91,423
5644,home-5644,home,32.28,430
5645,toys-5645,toys,33.65,437
5646,food-5646,food,35.02,444
5647,electronics-5647,electronics,36.39,451
5648,clothing-5648,clothing,37.76,458
5649,books-5649,books,39.13,465
5650,home-5650,home,40.50,472
5651,toys-5651,toys,41.87,479
5652,food-5652,food,43.24,486
5653,electronics-5653,electronics,44.61,493
5654,clothing-5654,clothing,45.98,500
5655,books-5655,books,47.35,6
5656,home-5656,home,48.72,13
5657,toys-5657,toys,50.09,20
5658,food-5658,food,51.46,27
5659,electronics-5659,electronics,52.83,34
5660,clothing-5660,clothing,54.20,41
5661,books-5661,books,55.57,48
5662,home-5662,home,56.94,55
5663,toys-5663,toys,58.31,62
5664,food-5664,food,59.68,69
5665,electronics-5665,electronics,61.05,76
5666,clothing-5666,clothing,62.42,83
5667,books-5667,books,63.79,90
5668,home-5668,home,65.16,97
5669,toys-5669,toys,66.53,104
5670,food-5670,food,67.90,111
5671,electronics-5671,electronics,69.27,118
5672,clothing-5672,clothing,70.64,125
5673,books-5673,books,72.01,132
5674,home-5674,home,73.38,139
5675,toys-5675,toys,74.75,146
5676,food-5676,food,76.12,153
5677,electronics-5677,electronics,77.49,160
5678,clothing-5678,clothing,78.86,167
5679,books-5679,books,80.23,174
5680,home-5680,home,81.60,181
5681,toys-5681,toys,82.97,188
5682,food-5682,food,84.34,195
5683,electronics-5683,electronics,85.71,202
5684,clothing-5684,clothing,87.08,209
5685,books-5685,books,88.45,216
5686,home-5686,home,89.82,223
5687,toys-5687,toys,91.19,230
5688,food-5688,food,92.56,237
5689,electronics-5689,electronics,93.93,244
5690,clothing-5690,clothing,95.30,251
5691,books-5691,books,96.67,258
5692,home-5692,home,98.04,265
5693,toys-5693,toys,99.41,272
5694,food-5694,food,0.78,279
5695,electronics-5695,electronics,2.15,286
5696,clothing-5696,clothing,3.52,293
5697,books-5697,books,4.89,300
5698,home-5698,home,6.26,307
5699,toys-5699,toys,7.63,314
5700,food-5700,food,9.00,321
5701,electronics-5701,electronics,10.37,328
5702,clothing-5702,clothing,11.74,335
5703,books-5703,books,13.11,342
5704,home-5704,home,14.48,349
5705,toys-5705,toys,15.85,356
5706,food-5706,food,17.22,363
5707,electronics-5707,electronics,18.59,370
5708,clothing-5708,clothing,19.96,377
5709,books-5709,books,21.33,384
5710,home-5710,home,22.70,391
5711,toys-5711,toys,24.07,398
5712,food-5712,food,25.44,405
5713,electronics-5713,electronics,26.81,412
5714,clothing-5714,clothing,28.18,419
5715,books-5715,books,29.55,426
5716,home-5716,home,30.92,433
5717,toys-5717,toys,32.29,440
5718,food-5718,food,33.66,447
5719,electronics-5719,electronics,35.03,454
5720,clothing-5720,clothing,36.40,461
5721,books-5721,books,37.77,468
5722,home-5722,home,39.14,475
5723,toys-5723,toys,40.51,482
5724,food-5724,food,41.88,489
5725,electronics-5725,electronics,43.25,496
5726,clothing-5726,clothing,44.62,2
5727,books-5727,books,45.99,9
5728,home-5728,home,47.36,16
5729,toys-5729,toys,48.73,23
5730,food-5730,food,50.10,30
5731,electronics-5731,electronics,51.47,37
5732,clothing-5732,clothing,52.84,44
5733,books-5733,books,54.21,51
5734,home-5734,home,55.58,58
5735,toys-5735,toys,56.95,65
5736,food-5736,food,58.32,72
5737,electronics-5737,electronics,59.69,79
5738,clothing-5738,clothing,61.06,86
5739,books-5739,books,62.43,93
5740,home-5740,home,63.80,100
5741,toys-5741,toys,65.17,107
5742,food-5742,food,66.54,114
5743,electronics-5743,electronics,67.91,121
5744,clothing-5744,clothing,69.28,128
5745,books-5745,books,70.65,135
5746,home-5746,home,72.02,142
5747,toys-5747,toys,73.39,149
5748,food-5748,food,74.76,156
5749,electronics-5749,electronics,76.13,163
5750,clothing-5750,clothing,77.50,170
5751,books-5751,books,78.87,177
5752,home-5752,home,80.24,184
5753,toys-5753,toys,81.61,191
5754,food-5754,food,82.98,198
5755,electronics-5755,electronics,84.35,205
5756,clothing-5756,clothing,85.72,212
5757,books-5757,books,87.09,219
5758,home-5758,home,88.46,226
5759,toys-5759,toys,89.83,233
5760,food-5760,food,91.20,240
5761,electronics-5761,electronics,92.57,247
5762,clothing-5762,clothing,93.94,254
5763,books-5763,books,95.31,261
5764,home-5764,home,96.68,268
5765,toys-5765,toys,98.05,275
5766,food-5766,food,99.42,282
5767,electronics-5767,electronics,0.79,289
5768,clothing-5768,clothing,2.16,296
5769,books-5769,books,3.53,303
5770,home-5770,home,4.90,310
5771,toys-5771,toys,6.27,317
5772,food-5772,food,7.64,324
5773,electronics-5773,electronics,9.01,331
5774,clothing-5774,clothing,10.38,338
5775,books-5775,books,11.75,345
5776,home-5776,home,13.12,352
5777,toys-5777,toys,14.49,359
5778,food-5778,food,15.86,366
5779,electronics-5779,electronics,17.23,373
5780,clothing-5780,clothing,18.60,380
5781,books-5781,books,19.97,387
5782,home-5782,home,21.34,394
5783,toys-5783,toys,22.71,401
5784,food-5784,food,24.08,408
5785,electronics-5785,electronics,25.45,415
5786,clothing-5786,clothing,26.82,422
5787,books-5787,books,28.19,429
5788,home-5788,home,29.56,436
5789,toys-5789,toys,30.93,443
5790,food-5790,food,32.30,450
5791,electronics-5791,electronics,33.67,457
5792,clothing-5792,clothing,35.04,464
5793,books-5793,books,36.41,471
5794,home-5794,home,37.78,478
5795,toys-5795,toys,39.15,485
5796,food-5796,food,40.52,492
5797,electronics-5797,electronics,41.89,499
5798,clothing-5798,clothing,43.26,5
5799,books-5799,books,44.63,12
5800,home-5800,home,46.00,19
5801,toys-5801,toys,47.37,26
5802,food-5802,food,48.74,33
5803,electronics-5803,electronics,50.11,40
5804,clothing-5804,clothing,51.48,47
5805,books-5805,books,52.85,54
5806,home-5806,home,54.22,61
5807,toys-5807,toys,55.59,68
5808,food-5808,food,56.96,75
5809,electronics-5809,electronics,58.33,82
5810,clothing-5810,clothing,59.70,89
5811,books-5811,books,61.07,96
5812,home-5812,home,62.44,103
5813,toys-5813,toys,63.81,110
5814,food-5814,food,65.18,117
5815,electronics-5815,electronics,66.55,124
5816,clothing-5816,clothing,67.92,131
5817,books-5817,books,69.29,138
5818,home-5818,home,70.66,145
5819,toys-5819,toys,72.03,152
5820,food-5820,food,73.40,159
5821,electronics-5821,electronics,74.77,166
5822,clothing-5822,clothing,76.14,173
5823,books-5823,books,77.51,180
5824,home-5824,home,78.88,187
5825,toys-5825,toys,80.25,194
5826,food-5826,food,81.62,201
5827,electronics-5827,electronics,82.99,208
5828,clothing-5828,clothing,84.36,215
5829,books-5829,books,85.73,222
5830,home-5830,home,87.10,229
5831,toys-5831,toys,88.47,236
5832,food-5832,food,89.84,243
5833,electronics-5833,electronics,91.21,250
5834,clothing-5834,clothing,92.58,257
5835,books-5835,books,93.95,264
5836,home-5836,home,95.32,271
5837,toys-5837,toys,96.69,278
5838,food-5838,food,98.06,285
5839,electronics-5839,electronics,99.43,292
5840,clothing-5840,clothing,0.80,299
5841,books-5841,books,2.17,306
5842,home-5842,home,3.54,313
5843,toys-5843,toys,4.91,320
5844,food-5844,food,6.28,327
5845,electronics-5845,electronics,7.65,334
5846,clothing-5846,clothing,9.02,341
5847,books-5847,books,10.39,348
5848,home-5848,home,11.76,355
5849,toys-5849,toys,13.13,362
5850,food-5850,food,14.50,369
5851,electronics-5851,electronics,15.87,376
5852,clothing-5852,clothing,17.24,383
5853,books-5853,books,18.61,390
5854,home-5854,home,19.98,397
5855,toys-5855,toys,21.35,404
5856,food-5856,food,22.72,411
5857,electronics-5857,electronics,24.09,418
5858,clothing-5858,clothing,25.46,425
5859,books-5859,books,26.83,432
5860,home-5860,home,28.20,439
5861,toys-5861,toys,29.57,446
5862,food-5862,food,30.94,453
5863,electronics-5863,electronics,32.31,460
5864,clothing-5864,clothing,33.68,467
5865,books-5865,books,35.05,474
